fre_len,eng_len,f_ind,e_ind,prob
21,18,1,1,0.11111111110651033
21,18,1,2,1.8281920057710235e-12
21,18,1,3,4.669910901245826e-10
21,18,1,4,2.3265792731253493e-11
21,18,1,5,0.11111111110651033
21,18,1,6,0.11111111110651033
21,18,1,7,0.11111111110651033
21,18,1,8,3.647999009578219e-5
21,18,1,9,1.3563175343496425e-12
21,18,1,10,0.11111111110651033
21,18,1,11,9.245412171320161e-10
21,18,1,12,4.1378928394092204e-11
21,18,1,13,0.11111111110651033
21,18,1,14,4.669910901245826e-10
21,18,1,15,1.8873399627984646e-18
21,18,1,16,5.173793243320261e-11
21,18,1,17,0.11111111110651033
21,18,1,18,0.11111111110651033
21,18,2,1,1.110044241424569e-16
21,18,2,2,0.999999999912742
21,18,2,3,8.104159769754567e-17
21,18,2,4,7.017545803871174e-10
21,18,2,5,1.110044241424569e-16
21,18,2,6,1.110044241424569e-16
21,18,2,7,1.110044241424569e-16
21,18,2,8,8.451720749095078e-12
21,18,2,9,3.1423592365729375e-19
21,18,2,10,1.110044241424569e-16
21,18,2,11,1.122191123942101e-5
21,18,2,12,9.58680047488955e-18
21,18,2,13,1.110044241424569e-16
21,18,2,14,8.104159769754567e-17
21,18,2,15,1.344398720235637e-25
21,18,2,16,1.195322786943048e-17
21,18,2,17,1.110044241424569e-16
21,18,2,18,1.110044241424569e-16
21,18,3,1,1.5647370973325258e-16
21,18,3,2,5.346143203391168e-11
21,18,3,3,0.9999999957700413
21,18,3,4,4.608524380857228e-10
21,18,3,5,1.5647370973325258e-16
21,18,3,6,1.5647370973325258e-16
21,18,3,7,1.5647370973325258e-16
21,18,3,8,1.1913687982392093e-11
21,18,3,9,1.1006999789860625e-7
21,18,3,10,1.5647370973325258e-16
21,18,3,11,3.0193821722105085e-16
21,18,3,12,1.3513715490362246e-17
21,18,3,13,1.5647370973325258e-16
21,18,3,14,0.9999999957700413
21,18,3,15,1.8950871151613746e-25
21,18,3,16,1.6849471421736586e-17
21,18,3,17,1.5647370973325258e-16
21,18,3,18,1.5647370973325258e-16
21,18,4,1,1.833922079337926e-22
21,18,4,2,4.889630352540173e-12
21,18,4,3,3.041321274255743e-15
21,18,4,4,0.9999999978100355
