fre_len,eng_len,f_ind,e_ind,prob
13,10,1,1,0.11111111111111109
13,10,1,2,3.130666141532345e-6
13,10,1,3,3.130666141532345e-6
13,10,1,4,0.11111111111111109
13,10,1,5,0.11111111111111109
13,10,1,6,0.11111111111111109
13,10,1,7,0.11105923269424582
13,10,1,8,0.11111111111111109
13,10,1,9,0.11111111111111109
13,10,1,10,0.11111111111111109
13,10,2,1,6.387945571480134e-20
13,10,2,2,0.4997467299623066
13,10,2,3,0.4997467299623066
13,10,2,4,6.387945571480134e-20
13,10,2,5,6.387945571480134e-20
13,10,2,6,6.387945571480134e-20
13,10,2,7,3.003078552368616e-12
13,10,2,8,6.387945571480134e-20
13,10,2,9,6.387945571480134e-20
13,10,2,10,6.387945571480134e-20
13,10,3,1,3.1450007825914456e-20
13,10,3,2,0.00047836009506073754
13,10,3,3,0.00047836009506073754
13,10,3,4,3.1450007825914456e-20
13,10,3,5,3.1450007825914456e-20
13,10,3,6,3.1450007825914456e-20
13,10,3,7,0.0004668998827707945
13,10,3,8,3.1450007825914456e-20
13,10,3,9,3.1450007825914456e-20
13,10,3,10,3.1450007825914456e-20
13,10,4,1,6.387945571480134e-20
13,10,4,2,0.4997467299623066
13,10,4,3,0.4997467299623066
13,10,4,4,6.387945571480134e-20
13,10,4,5,6.387945571480134e-20
13,10,4,6,6.387945571480134e-20
13,10,4,7,3.003078552368616e-12
13,10,4,8,6.387945571480134e-20
13,10,4,9,6.387945571480134e-20
13,10,4,10,6.387945571480134e-20
13,10,5,1,0.11111111111111109
13,10,5,2,3.130666141532345e-6
13,10,5,3,3.130666141532345e-6
13,10,5,4,0.11111111111111109
13,10,5,5,0.11111111111111109
13,10,5,6,0.11111111111111109
13,10,5,7,0.11105923269424582
13,10,5,8,0.11111111111111109
13,10,5,9,0.11111111111111109
13,10,5,10,0.11111111111111109
13,10,6,1,0.11111111111111109
13,10,6,2,3.130666141532345e-6
13,10,6,3,3.130666141532345e-6
13,10,6,4,0.11111111111111109
13,10,6,5,0.11111111111111109
13,10,6,6,0.11111111111111109
13,10,6,7,0.11105923269424582
13,10,6,8,0.11111111111111109
13,10,6,9,0.11111111111111109
13,10,6,10,0.11111111111111109
13,10,7,1,0.11111111111111109
13,10,7,2,3.130666141532345e-6
13,10,7,3,3.130666141532345e-6
13,10,7,4,0.11111111111111109
13,10,7,5,0.11111111111111109
13,10,7,6,0.11111111111111109
13,10,7,7,0.11105923269424582
13,10,7,8,0.11111111111111109
13,10,7,9,0.11111111111111109
13,10,7,10,0.11111111111111109
13,10,8,1,0.11111111111111109
13,10,8,2,3.130666141532345e-6
13,10,8,3,3.130666141532345e-6
13,10,8,4,0.11111111111111109
13,10,8,5,0.11111111111111109
13,10,8,6,0.11111111111111109
13,10,8,7,0.11105923269424582
13,10,8,8,0.11111111111111109
13,10,8,9,0.11111111111111109
13,10,8,10,0.11111111111111109
13,10,9,1,0.11111111111111109
13,10,9,2,3.130666141532345e-6
13,10,9,3,3.130666141532345e-6
13,10,9,4,0.11111111111111109
13,10,9,5,0.11111111111111109
13,10,9,6,0.11111111111111109
13,10,9,7,0.11105923269424582
13,10,9,8,0.11111111111111109
13,10,9,9,0.11111111111111109
13,10,9,10,0.11111111111111109
13,10,10,1,0.11111111111111109
13,10,10,2,3.130666141532345e-6
13,10,10,3,3.130666141532345e-6
13,10,10,4,0.11111111111111109
13,10,10,5,0.11111111111111109
13,10,10,6,0.11111111111111109
13,10,10,7,0.11105923269424582
13,10,10,8,0.11111111111111109
13,10,10,9,0.11111111111111109
13,10,10,10,0.11111111111111109
13,10,11,1,0.11111111111111109
13,10,11,2,3.130666141532345e-6
13,10,11,3,3.130666141532345e-6
13,10,11,4,0.11111111111111109
13,10,11,5,0.11111111111111109
13,10,11,6,0.11111111111111109
13,10,11,7,0.11105923269424582
13,10,11,8,0.11111111111111109
13,10,11,9,0.11111111111111109
13,10,11,10,0.11111111111111109
13,10,12,1,0.11111111111111109
13,10,12,2,3.130666141532345e-6
13,10,12,3,3.130666141532345e-6
13,10,12,4,0.11111111111111109
13,10,12,5,0.11111111111111109
13,10,12,6,0.11111111111111109
13,10,12,7,0.11105923269424582
13,10,12,8,0.11111111111111109
13,10,12,9,0.11111111111111109
13,10,12,10,0.11111111111111109
13,10,13,1,3.966847940413644e-25
13,10,13,2,3.9850526195407515e-9
13,10,13,3,3.9850526195407515e-9
13,10,13,4,3.966847940413644e-25
13,10,13,5,3.966847940413644e-25
13,10,13,6,3.966847940413644e-25
13,10,13,7,5.863010770313267e-9
13,10,13,8,3.966847940413644e-25
13,10,13,9,3.966847940413644e-25
13,10,13,10,3.966847940413644e-25
5,4,1,1,0.5
5,4,1,2,1.1585091483170903e-13
5,4,1,3,1.0990946291501666e-9
5,4,1,4,0.5
5,4,2,1,2.955699289707352e-17
5,4,2,2,0.7197750836572254
5,4,2,3,1.783938424574057e-10
5,4,2,4,2.955699289707352e-17
5,4,3,1,2.1466980706912807e-17
5,4,3,2,0.2802249163326832
5,4,3,3,3.808641155663762e-11
5,4,3,4,2.1466980706912807e-17
5,4,4,1,0.5
5,4,4,2,1.1585091483170903e-13
5,4,4,3,1.0990946291501666e-9
5,4,4,4,0.5
5,4,5,1,2.707670173245364e-22
5,4,5,2,9.859713577012845e-12
5,4,5,3,0.9999999975853304
5,4,5,4,2.707670173245364e-22
9,7,1,1,0.29667379301014213
9,7,1,2,0.29667379301014213
9,7,1,3,7.570605923757032e-18
9,7,1,4,6.3719179449937435e-15
9,7,1,5,7.570605923757032e-18
9,7,1,6,2.9284198880618985e-17
9,7,1,7,7.570605923757032e-18
9,7,2,1,6.836313136069204e-15
9,7,2,2,6.836313136069204e-15
9,7,2,3,3.697675444761972e-18
9,7,2,4,3.137104367589638e-15
9,7,2,5,3.697675444761972e-18
9,7,2,6,0.14486222292947426
9,7,2,7,3.697675444761972e-18
9,7,3,1,0.29667379301014213
9,7,3,2,0.29667379301014213
9,7,3,3,7.570605923757032e-18
9,7,3,4,6.3719179449937435e-15
9,7,3,5,7.570605923757032e-18
9,7,3,6,2.9284198880618985e-17
9,7,3,7,7.570605923757032e-18
9,7,4,1,5.756357280882666e-18
9,7,4,2,5.756357280882666e-18
9,7,4,3,0.19778360864069292
