fre_len,eng_len,f_ind,e_ind,prob
9,9,1,1,0.49999999997259176
9,9,1,2,0.49999999997259176
9,9,1,3,0.42990777237679845
9,9,1,4,8.831931473871573e-17
9,9,1,5,1.5542393199674525e-15
9,9,1,6,7.56976934926682e-9
9,9,1,7,3.6920189820149596e-15
9,9,1,8,8.831931473871573e-17
9,9,1,9,8.831931473871573e-17
9,9,2,1,0.49999999997259176
9,9,2,2,0.49999999997259176
9,9,2,3,0.42990777237679845
9,9,2,4,8.831931473871573e-17
9,9,2,5,1.5542393199674525e-15
9,9,2,6,7.56976934926682e-9
9,9,2,7,3.6920189820149596e-15
9,9,2,8,8.831931473871573e-17
9,9,2,9,8.831931473871573e-17
9,9,3,1,1.824303339136295e-11
9,9,3,2,1.824303339136295e-11
9,9,3,3,0.006356716499174605
9,9,3,4,0.33333333333240944
9,9,3,5,9.306482917567812e-9
9,9,3,6,0.05280088518066812
9,9,3,7,2.3680948517714106e-8
9,9,3,8,0.33333333333240944
9,9,3,9,0.33333333333240944
9,9,4,1,8.107851863584281e-20
9,9,4,2,8.107851863584281e-20
9,9,4,3,0.0008127925104047561
9,9,4,4,2.539453867457128e-18
9,9,4,5,0.9999997557996412
9,9,4,6,0.0011035175787331162
9,9,4,7,1.2935023674797769e-9
9,9,4,8,2.539453867457128e-18
9,9,4,9,2.539453867457128e-18
9,9,5,1,8.768335159840135e-14
9,9,5,2,8.768335159840135e-14
9,9,5,3,3.276838090933672e-5
9,9,5,4,2.7713228350902552e-12
9,9,5,5,4.829863646586323e-11
9,9,5,6,0.0002354911032254446
9,9,5,7,1.1479417025333188e-10
9,9,5,8,2.7713228350902552e-12
9,9,5,9,2.7713228350902552e-12
9,9,6,1,9.611500620214552e-18
9,9,6,2,9.611500620214552e-18
9,9,6,3,0.11807323044477745
9,9,6,4,3.0104116509825597e-16
9,9,6,5,2.162326026083465e-7
9,9,6,6,0.8402562426818051
9,9,6,7,0.9999999275488475
9,9,6,8,3.0104116509825597e-16
9,9,6,9,3.0104116509825597e-16
9,9,7,1,1.824303339136295e-11
9,9,7,2,1.824303339136295e-11
9,9,7,3,0.006356716499174605
9,9,7,4,0.33333333333240944
9,9,7,5,9.306482917567812e-9
9,9,7,6,0.05280088518066812
9,9,7,7,2.3680948517714106e-8
9,9,7,8,0.33333333333240944
9,9,7,9,0.33333333333240944
9,9,8,1,1.824303339136295e-11
9,9,8,2,1.824303339136295e-11
9,9,8,3,0.006356716499174605
9,9,8,4,0.33333333333240944
9,9,8,5,9.306482917567812e-9
9,9,8,6,0.05280088518066812
9,9,8,7,2.3680948517714106e-8
9,9,8,8,0.33333333333240944
9,9,8,9,0.33333333333240944
9,9,9,1,8.155286072403598e-22
9,9,9,2,8.155286072403598e-22
9,9,9,3,0.0021955144127878395
9,9,9,4,2.656538701903169e-28
9,9,9,5,5.783032030826552e-15
9,9,9,6,2.0779546931689985e-6
9,9,9,7,3.062832581804504e-15
9,9,9,8,2.656538701903169e-28
9,9,9,9,2.656538701903169e-28
10,10,1,1,0.14285714103654207
10,10,1,2,0.14285714285714288
10,10,1,3,2.615399690177676e-6
10,10,1,4,0.14285714285714288
10,10,1,5,0.14285714285714285
10,10,1,6,0.14285714285714288
10,10,1,7,4.2687387073921305e-13
10,10,1,8,0.056958495726388905
10,10,1,9,0.14285714285714288
10,10,1,10,0.14285714285714288
10,10,2,1,0.14285714103654207
10,10,2,2,0.14285714285714288
10,10,2,3,2.615399690177676e-6
10,10,2,4,0.14285714285714288
10,10,2,5,0.14285714285714285
10,10,2,6,0.14285714285714288
10,10,2,7,4.2687387073921305e-13
10,10,2,8,0.056958495726388905
10,10,2,9,0.14285714285714288
10,10,2,10,0.14285714285714288
10,10,3,1,9.977530955073293e-12
10,10,3,2,2.6034194679770312e-20
10,10,3,3,0.9999816922018053
10,10,3,4,2.6034194679770312e-20
10,10,3,5,2.603419461839278e-20
10,10,3,6,2.6034194679770312e-20
10,10,3,7,3.133310995938886e-23
10,10,3,8,5.12299091709316e-12
10,10,3,9,2.6034194679770312e-20
10,10,3,10,2.6034194679770312e-20
10,10,4,1,0.14285714103654207
10,10,4,2,0.14285714285714288
10,10,4,3,2.615399690177676e-6
10,10,4,4,0.14285714285714288
10,10,4,5,0.14285714285714285
10,10,4,6,0.14285714285714288
10,10,4,7,4.2687387073921305e-13
10,10,4,8,0.056958495726388905
10,10,4,9,0.14285714285714288
10,10,4,10,0.14285714285714288
10,10,5,1,0.14285714103654207
10,10,5,2,0.14285714285714288
10,10,5,3,2.615399690177676e-6
10,10,5,4,0.14285714285714288
10,10,5,5,0.14285714285714285
10,10,5,6,0.14285714285714288
10,10,5,7,4.2687387073921305e-13
10,10,5,8,0.056958495726388905
10,10,5,9,0.14285714285714288
10,10,5,10,0.14285714285714288
10,10,6,1,0.14285714103654207
10,10,6,2,0.14285714285714288
10,10,6,3,2.615399690177676e-6
10,10,6,4,0.14285714285714288
10,10,6,5,0.14285714285714285
10,10,6,6,0.14285714285714288
10,10,6,7,4.2687387073921305e-13
10,10,6,8,0.056958495726388905
10,10,6,9,0.14285714285714288
10,10,6,10,0.14285714285714288
10,10,7,1,1.112613375390236e-8
10,10,7,2,2.903122592664983e-17
10,10,7,3,2.639969545531499e-13
10,10,7,4,2.903122592664983e-17
10,10,7,5,2.903122585820616e-17
10,10,7,6,2.903122592664983e-17
10,10,7,7,0.9999999999970117
10,10,7,8,0.5923784336939784
10,10,7,9,2.903122592664983e-17
10,10,7,10,2.903122592664983e-17
10,10,8,1,0.14285714103654207
10,10,8,2,0.14285714285714288
10,10,8,3,2.615399690177676e-6
10,10,8,4,0.14285714285714288
10,10,8,5,0.14285714285714285
10,10,8,6,0.14285714285714288
10,10,8,7,4.2687387073921305e-13
10,10,8,8,0.056958495726388905
10,10,8,9,0.14285714285714288
10,10,8,10,0.14285714285714288
10,10,9,1,0.14285714103654207
10,10,9,2,0.14285714285714288
10,10,9,3,2.615399690177676e-6
10,10,9,4,0.14285714285714288
10,10,9,5,0.14285714285714285
10,10,9,6,0.14285714285714288
10,10,9,7,4.2687387073921305e-13
10,10,9,8,0.056958495726388905
10,10,9,9,0.14285714285714288
10,10,9,10,0.14285714285714288
10,10,10,1,1.6080941741998662e-9
10,10,10,2,2.7234535288672368e-30
10,10,10,3,9.899133966670332e-14
10,10,10,4,2.7234535288672368e-30
10,10,10,5,1.1663239584663594e-20
10,10,10,6,2.7234535288672368e-30
10,10,10,7,3.03508959558502e-25
10,10,10,8,0.00891209621617641
10,10,10,9,2.7234535288672368e-30
10,10,10,10,2.7234535288672368e-30
5,5,1,1,0.4999999999734154
5,5,1,2,0.4999999999734154
5,5,1,3,1.3786574757556085e-9
5,5,1,4,0.4999999999734154
5,5,1,5,3.4709251924048274e-13
5,5,2,1,4.635542083321287e-12
5,5,2,2,4.635542083321287e-12
5,5,2,3,0.021520977928223266
5,5,2,4,4.635542083321287e-12
5,5,2,5,5.379421992392127e-9
5,5,3,1,4.8533814218037576e-11
5,5,3,2,4.8533814218037576e-11
5,5,3,3,9.705344516073427e-7
5,5,3,4,4.8533814218037576e-11
5,5,3,5,0.9999999946198838
5,5,4,1,0.4999999999734154
5,5,4,2,0.4999999999734154
5,5,4,3,1.3786574757556085e-9
5,5,4,4,0.4999999999734154
5,5,4,5,3.4709251924048274e-13
5,5,5,1,7.440290277865293e-26
5,5,5,2,7.440290277865293e-26
5,5,5,3,0.9784780487800102
5,5,5,4,7.440290277865293e-26
5,5,5,5,6.914323596319687e-23
11,13,1,1,8.88020577741096e-7
11,13,1,2,0.5531736948110079
11,13,1,3,4.720837465957154e-12
11,13,1,4,2.0480956670067295e-15
11,13,1,5,5.955332597006397e-7
11,13,1,6,2.0480956670067295e-15
11,13,1,7,0.007295194869914066
11,13,1,8,5.955332597006397e-7
11,13,1,9,2.0480956670067295e-15
11,13,1,10,2.0480956670067295e-15
11,13,1,11,4.720837465957154e-12
11,13,1,12,4.576064594186359e-5
11,13,1,13,2.0480956670067295e-15
11,13,2,1,0.1666264158847002
11,13,2,2,1.4206211206836895e-8
11,13,2,3,5.129124791691884e-7
11,13,2,4,0.16666666666666635
11,13,2,5,0.061754607751586796
11,13,2,6,0.16666666666666635
11,13,2,7,9.145923943431725e-8
11,13,2,8,0.061754607751586796
11,13,2,9,0.16666666666666635
11,13,2,10,0.16666666666666635
11,13,2,11,5.129124791691884e-7
11,13,2,12,5.66077878692643e-8
11,13,2,13,0.16666666666666635
11,13,3,1,0.1666264158847002
11,13,3,2,1.4206211206836895e-8
11,13,3,3,5.129124791691884e-7
11,13,3,4,0.16666666666666635
11,13,3,5,0.061754607751586796
11,13,3,6,0.16666666666666635
11,13,3,7,9.145923943431725e-8
11,13,3,8,0.061754607751586796
11,13,3,9,0.16666666666666635
11,13,3,10,0.16666666666666635
11,13,3,11,5.129124791691884e-7
11,13,3,12,5.66077878692643e-8
11,13,3,13,0.16666666666666635
11,13,4,1,0.00024060392105132585
11,13,4,2,0.4468224041564065
11,13,4,3,4.279392212632223e-17
11,13,4,4,1.8565564592777288e-20
11,13,4,5,5.398452172028789e-12
11,13,4,6,1.8565564592777288e-20
11,13,4,7,6.237914016059836e-9
11,13,4,8,5.398452172028789e-12
11,13,4,9,1.8565564592777288e-20
11,13,4,10,1.8565564592777288e-20
11,13,4,11,4.279392212632223e-17
11,13,4,12,0.008749060768146936
11,13,4,13,1.8565564592777288e-20
11,13,5,1,0.1666264158847002
11,13,5,2,1.4206211206836895e-8
11,13,5,3,5.129124791691884e-7
11,13,5,4,0.16666666666666635
11,13,5,5,0.061754607751586796
11,13,5,6,0.16666666666666635
11,13,5,7,9.145923943431725e-8
11,13,5,8,0.061754607751586796
11,13,5,9,0.16666666666666635
11,13,5,10,0.16666666666666635
11,13,5,11,5.129124791691884e-7
11,13,5,12,5.66077878692643e-8
11,13,5,13,0.16666666666666635
11,13,6,1,1.2750133704767683e-8
11,13,6,2,1.9817040718024985e-15
11,13,6,3,0.999996922520404
11,13,6,4,2.940613804689196e-17
11,13,6,5,0.5902057279139465
11,13,6,6,2.940613804689196e-17
11,13,6,7,1.2758357073528856e-14
11,13,6,8,0.5902057279139465
11,13,6,9,2.940613804689196e-17
11,13,6,10,2.940613804689196e-17
11,13,6,11,0.999996922520404
11,13,6,12,7.896659356515794e-15
11,13,6,13,2.940613804689196e-17
11,13,7,1,0.1666264158847002
11,13,7,2,1.4206211206836895e-8
11,13,7,3,5.129124791691884e-7
11,13,7,4,0.16666666666666635
11,13,7,5,0.061754607751586796
11,13,7,6,0.16666666666666635
11,13,7,7,9.145923943431725e-8
11,13,7,8,0.061754607751586796
11,13,7,9,0.16666666666666635
11,13,7,10,0.16666666666666635
11,13,7,11,5.129124791691884e-7
11,13,7,12,5.66077878692643e-8
11,13,7,13,0.16666666666666635
11,13,8,1,2.6538364887070954e-16
11,13,8,2,2.5355879904913386e-6
11,13,8,3,1.4108190080472216e-21
11,13,8,4,6.120647540026324e-25
11,13,8,5,0.030065434890194045
11,13,8,6,6.120647540026324e-25
11,13,8,7,0.9880096397735527
11,13,8,8,0.030065434890194045
11,13,8,9,6.120647540026324e-25
11,13,8,10,6.120647540026324e-25
11,13,8,11,1.4108190080472216e-21
11,13,8,12,0.0012755081888046484
11,13,8,13,6.120647540026324e-25
11,13,9,1,0.1666264158847002
11,13,9,2,1.4206211206836895e-8
11,13,9,3,5.129124791691884e-7
11,13,9,4,0.16666666666666635
11,13,9,5,0.061754607751586796
11,13,9,6,0.16666666666666635
11,13,9,7,9.145923943431725e-8
11,13,9,8,0.061754607751586796
11,13,9,9,0.16666666666666635
11,13,9,10,0.16666666666666635
11,13,9,11,5.129124791691884e-7
11,13,9,12,5.66077878692643e-8
11,13,9,13,0.16666666666666635
11,13,10,1,0.1666264158847002
11,13,10,2,1.4206211206836895e-8
11,13,10,3,5.129124791691884e-7
11,13,10,4,0.16666666666666635
11,13,10,5,0.061754607751586796
11,13,10,6,0.16666666666666635
11,13,10,7,9.145923943431725e-8
11,13,10,8,0.061754607751586796
11,13,10,9,0.16666666666666635
11,13,10,10,0.16666666666666635
11,13,10,11,5.129124791691884e-7
11,13,10,12,5.66077878692643e-8
11,13,10,13,0.16666666666666635
11,13,11,1,3.563886393950596e-14
11,13,11,2,1.280207326048409e-6
11,13,11,3,3.7218198729294655e-19
11,13,11,4,2.7586243747403025e-30
11,13,11,5,0.009200595147680637
11,13,11,6,2.7586243747403025e-30
11,13,11,7,0.004694610363169781
11,13,11,8,0.009200595147680637
11,13,11,9,2.7586243747403025e-30
11,13,11,10,2.7586243747403025e-30
11,13,11,11,3.7218198729294655e-19
11,13,11,12,0.9899293307503714
11,13,11,13,2.7586243747403025e-30
4,4,1,1,0.4999998873988793
4,4,1,2,0.4999998873988793
4,4,1,3,0.4312121886730794
4,4,1,4,1.57712052192885e-16
4,4,2,1,0.4999998873988793
4,4,2,2,0.4999998873988793
4,4,2,3,0.4312121886730794
4,4,2,4,1.57712052192885e-16
4,4,3,1,2.2520224145164155e-7
4,4,3,2,2.2520224145164155e-7
4,4,3,3,0.13495644952395883
4,4,3,4,0.9999999999999996
4,4,4,1,3.49698185084102e-18
4,4,4,2,3.49698185084102e-18
4,4,4,3,0.002619173129882281
4,4,4,4,4.743788970585235e-28
13,10,1,1,0.4242954846330398
13,10,1,2,1.1981944299491836e-33
13,10,1,3,8.256271293696904e-30
13,10,1,4,1.530143095939336e-39
13,10,1,5,9.541890760531493e-35
13,10,1,6,9.69327692035747e-38
13,10,1,7,4.541406764453782e-19
13,10,1,8,6.302292630818052e-38
13,10,1,9,1.625218547706995e-5
13,10,1,10,8.493854225159547e-37
13,10,2,1,4.5996967335255976e-39
13,10,2,2,0.5832427073832391
13,10,2,3,7.613953561114424e-28
13,10,2,4,1.5685040667933382e-40
13,10,2,5,6.533642801091833e-38
13,10,2,6,5.41409725842534e-39
13,10,2,7,9.940543522853173e-16
