fre_len,eng_len,f_ind,e_ind,prob
14,13,7,12,0.10101009917257009
14,13,7,13,0.10101009917257009
14,13,8,1,0.014060053942402922
14,13,8,2,0.10101009751464188
14,13,8,3,0.04874227290554523
14,13,8,4,0.08013874258728013
14,13,8,5,0.10101009917257009
14,13,8,6,0.10101009917257009
14,13,8,7,0.08959748539794493
14,13,8,8,0.10101009917257009
14,13,8,9,0.0012221444861767587
14,13,8,10,0.10101009917257009
14,13,8,11,0.07450005497960313
14,13,8,12,0.10101009917257009
14,13,8,13,0.10101009917257009
14,13,9,1,0.07146947396197383
14,13,9,2,4.270132872385424e-9
14,13,9,3,0.15204736759847498
14,13,9,4,0.03885121794078208
14,13,9,5,4.2701329598142686e-9
14,13,9,6,4.2701329598142686e-9
14,13,9,7,1.3605727324305525e-7
14,13,9,8,4.2701329598142686e-9
14,13,9,9,0.551938663262696
14,13,9,10,4.2701329598142686e-9
14,13,9,11,2.5371237710376014e-9
14,13,9,12,4.2701329598142686e-9
14,13,9,13,4.2701329598142686e-9
14,13,10,1,0.014060053942402922
14,13,10,2,0.10101009751464188
14,13,10,3,0.04874227290554523
14,13,10,4,0.08013874258728013
14,13,10,5,0.10101009917257009
14,13,10,6,0.10101009917257009
14,13,10,7,0.08959748539794493
14,13,10,8,0.10101009917257009
14,13,10,9,0.0012221444861767587
14,13,10,10,0.10101009917257009
14,13,10,11,0.07450005497960313
14,13,10,12,0.10101009917257009
14,13,10,13,0.10101009917257009
14,13,11,1,0.0005187324664202227
14,13,11,2,0.04545454362079605
14,13,11,3,0.04545454525343387
14,13,11,4,0.07927976014381337
14,13,11,5,0.045454545278724265
14,13,11,6,0.045454545278724265
14,13,11,7,1.5446587611599673e-8
14,13,11,8,0.045454545278724265
14,13,11,9,0.0012221509081654063
14,13,11,10,0.045454545278724265
14,13,11,11,0.2243291826383766
14,13,11,12,0.045454545278724265
14,13,11,13,0.045454545278724265
14,13,12,1,0.014060053942402922
14,13,12,2,0.10101009751464188
14,13,12,3,0.04874227290554523
14,13,12,4,0.08013874258728013
14,13,12,5,0.10101009917257009
14,13,12,6,0.10101009917257009
14,13,12,7,0.08959748539794493
14,13,12,8,0.10101009917257009
14,13,12,9,0.0012221444861767587
14,13,12,10,0.10101009917257009
14,13,12,11,0.07450005497960313
14,13,12,12,0.10101009917257009
14,13,12,13,0.10101009917257009
14,13,13,1,0.014060053942402922
